Order, Family, Genus, Species_Count
Geraniales,Vivianiaceae,Wendtia,1
Geraniales,Vivianiaceae,Viviania,11
Geraniales,Vivianiaceae,Balbisia,9
Geraniales,Melianthaceae,Francoa,2
Geraniales,Melianthaceae,Greyia,3
Geraniales,Melianthaceae,Bersama,13
Geraniales,Melianthaceae,Melianthus,8
Geraniales,Francoaceae,Tetilla,1
Geraniales,Geraniaceae,California,1
Geraniales,Geraniaceae,Pelargonium,331
Geraniales,Geraniaceae,Hypseocharis,6
Geraniales,Geraniaceae,Monsonia,38
Geraniales,Geraniaceae,Erodium,133
Geraniales,Geraniaceae,Geranium,395
Geraniales,Geraniaceae,Geraniospermum,2
Geraniales,Geraniaceae,Dimacria,1
Geraniales,Geraniaceae,Dibrachya,1
Geraniales,Geraniaceae,Robertiella,1
Geraniales,Geraniaceae,Ciconium,3
Malvales,Cytinaceae,Cytinus,8
Malvales,Bixaceae,Bdallophytum,3
Malvales,Bixaceae,Cochlospermum,15
Malvales,Bixaceae,Bixa,6
Malvales,Bixaceae,Amoreuxia,4
Malvales,Bixaceae,Diegodendron,1
Malvales,Bixaceae,Rhinanthera,1
Malvales,Bixaceae,Phoberos,2
Malvales,Bixaceae,Tetracocyne,1
Malvales,Diegodendraceae,Moquerysia,1
Malvales,Thymelaeaceae,Synandrodaphne,1
Malvales,Thymelaeaceae,Edgeworthia,5
Malvales,Thymelaeaceae,Peddiea,10
Malvales,Thymelaeaceae,Wikstroemia,91
Malvales,Thymelaeaceae,Daphne,98
Malvales,Thymelaeaceae,Struthiola,35
Malvales,Thymelaeaceae,Dais,3
Malvales,Thymelaeaceae,Lasiosiphon,1
Malvales,Thymelaeaceae,Stellera,2
Malvales,Thymelaeaceae,Dicranolepis,18
Malvales,Thymelaeaceae,Enkleia,3
Malvales,Thymelaeaceae,Thecanthes,5
Malvales,Thymelaeaceae,Aquilaria,22
Malvales,Thymelaeaceae,Diarthron,15
Malvales,Thymelaeaceae,Gonystylus,34
Malvales,Thymelaeaceae,Thymelaea,33
Malvales,Thymelaeaceae,Drapetes,1
Malvales,Thymelaeaceae,Dendrostellera,1
Malvales,Thymelaeaceae,Rhamnoneuron,1
Malvales,Thymelaeaceae,Dirca,4
Malvales,Thymelaeaceae,Pimelea,126
Malvales,Thymelaeaceae,Craterosiphon,9
Malvales,Thymelaeaceae,Daphnopsis,78
Malvales,Thymelaeaceae,Stephanodaphne,10
Malvales,Thymelaeaceae,Kelleria,11
Malvales,Thymelaeaceae,Lachnaea,41
Malvales,Thymelaeaceae,Solmsia,2
Malvales,Thymelaeaceae,Phaleria,24
Malvales,Thymelaeaceae,Lethedon,14
Malvales,Thymelaeaceae,Octolepis,5
Malvales,Thymelaeaceae,Ovidia,2
Malvales,Thymelaeaceae,Passerina,25
Malvales,Thymelaeaceae,Gyrinops,9
Malvales,Thymelaeaceae,Arnhemia,1
Malvales,Thymelaeaceae,Deltaria,1
Malvales,Thymelaeaceae,Gnidia,152
Malvales,Thymelaeaceae,Synaptolepis,6
Malvales,Thymelaeaceae,Eriosolena,1
Malvales,Thymelaeaceae,Schoenobiblus,10
Malvales,Thymelaeaceae,Aetoxylon,1
Malvales,Thymelaeaceae,Diplomorpha,1
Malvales,Thymelaeaceae,Hargasseria,1
Malvales,Thymelaeaceae,Jedda,1
Malvales,Thymelaeaceae,Goodallia,1
Malvales,Thymelaeaceae,Lagetta,3
Malvales,Thymelaeaceae,Lophostoma,4
Malvales,Thymelaeaceae,Laureola,1
Malvales,Thymelaeaceae,Funifera,5
Malvales,Thymelaeaceae,Lasiadenia,2
Malvales,Thymelaeaceae,Tepuianthus,6
Malvales,Thymelaeaceae,Atemnosiphon,1
Malvales,Thymelaeaceae,Linodendron,3
Malvales,Thymelaeaceae,Linostoma,4
Malvales,Thymelaeaceae,Sanamunda,1
Malvales,Muntingiaceae,Muntingia,1
Malvales,Muntingiaceae,Dicraspidia,1
Malvales,Sarcolaenaceae,Sarcolaena,8
Malvales,Sarcolaenaceae,Leptolaena,13
Malvales,Sarcolaenaceae,Schizolaena,20
Malvales,Sarcolaenaceae,Pentachlaena,3
Malvales,Sarcolaenaceae,Rhodolaena,7
Malvales,Sarcolaenaceae,Eremolaena,3
Malvales,Sarcolaenaceae,Perrierodendron,5
Malvales,Sarcolaenaceae,Mediusella,1
Malvales,Sarcolaenaceae,Xerochlamys,8
Malvales,Sarcolaenaceae,Xyloolaena,4
Malvales,Neuradaceae,Neurada,1
Malvales,Neuradaceae,Neuradopsis,2
Malvales,Sphaerosepalaceae,Grielum,4
Malvales,Sphaerosepalaceae,Dialyceras,2
Malvales,Sphaerosepalaceae,Rhopalocarpus,18
Malvales,Cistaceae,Ropalocarpus,1
Malvales,Cistaceae,Cistus,83
Malvales,Cistaceae,Fumana,24
Malvales,Cistaceae,Hudsonia,3
Malvales,Cistaceae,Helianthemum,174
Malvales,Cistaceae,Tuberaria,14
Malvales,Cistaceae,Halimium,15
Malvales,Cistaceae,Lechea,22
Malvales,Cistaceae,Crocanthemum,18
Malvales,Cistaceae,Triberta,2
Malvales,Malvaceae,Christiana,5
Malvales,Malvaceae,Diplodiscus,11
Malvales,Malvaceae,Carpodiptera,2
Malvales,Malvaceae,Brownlowia,29
Malvales,Malvaceae,Jarandersonia,7
Malvales,Malvaceae,Pentace,30
Malvales,Malvaceae,Berrya,10
Malvales,Malvaceae,Eriolaena,10
Malvales,Malvaceae,Excentrodendron,2
Malvales,Malvaceae,Dombeya,214
Malvales,Malvaceae,Helmiopsis,10
Malvales,Malvaceae,Schoutenia,10
Malvales,Malvaceae,Ruizia,1
Malvales,Malvaceae,Burretiodendron,4
Malvales,Malvaceae,Helmiopsiella,4
Malvales,Malvaceae,Trochetiopsis,4
Malvales,Malvaceae,Trochetia,6
Malvales,Malvaceae,Pentapetes,2
Malvales,Malvaceae,Pterospermum,45
Malvales,Malvaceae,Nesogordonia,24
Malvales,Malvaceae,Paramelhania,1
Malvales,Malvaceae,Periptera,5
Malvales,Malvaceae,Anisodontea,18
Malvales,Malvaceae,Malachra,12
Malvales,Malvaceae,Anoda,22
Malvales,Malvaceae,Alyogyne,3
Malvales,Malvaceae,Dendrosida,7
Malvales,Malvaceae,Megistostegium,3
Malvales,Malvaceae,Kokia,4
Malvales,Malvaceae,Malva,75
Malvales,Malvaceae,Wissadula,40
Malvales,Malvaceae,Malacothamnus,12
Malvales,Malvaceae,Allosidastrum,4
Malvales,Malvaceae,Corynabutilon,10
Malvales,Malvaceae,Talipariti,20
Malvales,Malvaceae,Horsfordia,4
Malvales,Malvaceae,Asterotrichion,1
Malvales,Malvaceae,Howittia,1
Malvales,Malvaceae,Plagianthus,5
Malvales,Malvaceae,Nototriche,110
Malvales,Malvaceae,Callirhoe,8
Malvales,Malvaceae,Modiolastrum,7
Malvales,Malvaceae,Anotea,1
Malvales,Malvaceae,Callianthe,40
Malvales,Malvaceae,Tetrasida,4
Malvales,Malvaceae,Eremalche,3
Malvales,Malvaceae,Calyculogygas,2
Malvales,Malvaceae,Alcea,86
Malvales,Malvaceae,Lebronnecia,1
Malvales,Malvaceae,Modiola,1
Malvales,Malvaceae,Kydia,2
Malvales,Malvaceae,Cienfuegosia,32
Malvales,Malvaceae,Decaschistia,17
Malvales,Malvaceae,Cephalohibiscus,1
Malvales,Malvaceae,Rhynchosida,2
Malvales,Malvaceae,Hibiscus,471
Malvales,Malvaceae,Tarasa,29
Malvales,Malvaceae,Fioria,1
Malvales,Malvaceae,Fuertesimalva,14
Malvales,Malvaceae,Thespesiopsis,1
Malvales,Malvaceae,Humbertiella,6
Malvales,Malvaceae,Gossypioides,2
Malvales,Malvaceae,Peltaea,18
Malvales,Malvaceae,Iliamna,8
Malvales,Malvaceae,Nayariophyton,1
Malvales,Malvaceae,Kearnemalvastrum,2
Malvales,Malvaceae,Lawrencia,12
Malvales,Malvaceae,Coelostegia,6
Malvales,Malvaceae,Monteiroa,10
Malvales,Malvaceae,Kitaibela,1
Malvales,Malvaceae,Andeimalva,3
Malvales,Malvaceae,Radyera,2
Malvales,Malvaceae,Robinsonella,16
Malvales,Malvaceae,Bastardiastrum,8
Malvales,Malvaceae,Gaya,38
Malvales,Malvaceae,Papuodendron,2
Malvales,Malvaceae,Uladendron,2
Malvales,Malvaceae,Azanza,2
Malvales,Malvaceae,Meximalva,2
Malvales,Malvaceae,Gynatrix,2
Malvales,Malvaceae,Hampea,21
Malvales,Malvaceae,Kosteletzkya,30
Malvales,Malvaceae,Batesimalva,5
Malvales,Malvaceae,Abelmoschus,14
Malvales,Malvaceae,Neesia,9
Malvales,Malvaceae,Gossypium,67
Malvales,Malvaceae,Acaulimalva,22
Malvales,Malvaceae,Sida,313
Malvales,Malvaceae,Perrierophytum,9
Malvales,Malvaceae,Helicteropsis,1
Malvales,Malvaceae,Abutilon,185
Malvales,Malvaceae,Neobrittonia,1
Malvales,Malvaceae,Pseudabutilon,19
Malvales,Malvaceae,Allowissadula,9
Malvales,Malvaceae,Malvella,4
Malvales,Malvaceae,Lecanophora,7
Malvales,Malvaceae,Herissantia,5
Malvales,Malvaceae,Sidastrum,9
Malvales,Malvaceae,Thepparatia,1
Malvales,Malvaceae,Sidalcea,31
Malvales,Malvaceae,Urena,6
Malvales,Malvaceae,Fryxellia,1
Malvales,Malvaceae,Malvastrum,43
Malvales,Malvaceae,Cristaria,26
Malvales,Malvaceae,Urocarpidium,2
Malvales,Malvaceae,Malvaviscus,15
Malvales,Malvaceae,Dirhamphis,2
Malvales,Malvaceae,Bakeridesia,20
Malvales,Malvaceae,Napaea,1
Malvales,Malvaceae,Lavatera,19
Malvales,Malvaceae,Macrostelia,3
Malvales,Malvaceae,Hochreutinera,2
Malvales,Malvaceae,Malvalthaea,1
Malvales,Malvaceae,Quararibea,42
Malvales,Malvaceae,Althaea,20
Malvales,Malvaceae,Bastardia,1
Malvales,Malvaceae,Billieturnera,1
Malvales,Malvaceae,Navaea,1
Malvales,Malvaceae,Thespesia,17
Malvales,Malvaceae,Palaua,16
Malvales,Malvaceae,Matisia,59
Malvales,Malvaceae,Lagunaria,2
Malvales,Malvaceae,Briquetia,4
Malvales,Malvaceae,Hoheria,7
Malvales,Malvaceae,Phymosia,8
Malvales,Malvaceae,Jumelleanthus,1
Malvales,Malvaceae,Pavonia,304
Malvales,Malvaceae,Sidasodes,2
Malvales,Malvaceae,Sphaeralcea,54
Malvales,Malvaceae,Malope,5
Malvales,Malvaceae,Bastardiopsis,6
Malvales,Malvaceae,Cullenia,2
Malvales,Malvaceae,Mansonia,4
Malvales,Malvaceae,Helicteres,63
Malvales,Malvaceae,Triplochiton,2
Malvales,Malvaceae,Ungeria,1
Malvales,Malvaceae,Durio,32
Malvales,Malvaceae,Reevesia,20
Malvales,Malvaceae,Grewia,249
Malvales,Malvaceae,Tetralix,5
Malvales,Malvaceae,Lueheopsis,6
Malvales,Malvaceae,Colona,35
Malvales,Malvaceae,Mollia,15
Malvales,Malvaceae,Desplatsia,4
Malvales,Malvaceae,Goethalsia,1
Malvales,Malvaceae,Microcos,78
Malvales,Malvaceae,Trichospermum,45
Malvales,Malvaceae,Hydrogaster,1
Malvales,Malvaceae,Luehea,17
Malvales,Malvaceae,Apeiba,13
Malvales,Malvaceae,Heliocarpus,11
Malvales,Malvaceae,Sparrmannia,5
Malvales,Malvaceae,Triumfetta,173
Malvales,Malvaceae,Glyphaea,2
Malvales,Malvaceae,Entelea,1
Malvales,Malvaceae,Corchorus,76
Malvales,Malvaceae,Pseudocorchorus,6
Malvales,Malvaceae,Abroma,1
Malvales,Malvaceae,Keraudrenia,11
Malvales,Malvaceae,Lysiosepalum,4
Malvales,Malvaceae,Lasiopetalum,43
Malvales,Malvaceae,Waltheria,55
Malvales,Malvaceae,Rulingia,19
Malvales,Malvaceae,Theobroma,26
Malvales,Malvaceae,Thomasia,29
Malvales,Malvaceae,Kleinhovia,1
Malvales,Malvaceae,Guazuma,3
Malvales,Malvaceae,Melochia,7
Malvales,Malvaceae,Physodium,59
Malvales,Malvaceae,Herrania,18
Malvales,Malvaceae,Glossostemon,1
Malvales,Malvaceae,Byttneria,137
Malvales,Malvaceae,Ayenia,77
Malvales,Malvaceae,Guichenotia,17
Malvales,Malvaceae,Leptonychia,29
Malvales,Malvaceae,Seringia,1
Malvales,Malvaceae,Scaphopetalum,20
Malvales,Malvaceae,Hermannia,166
Malvales,Malvaceae,Maxwellia,1
Malvales,Malvaceae,Hannafordia,4
Malvales,Malvaceae,Rayleya,1
Malvales,Malvaceae,Commersonia,42
Malvales,Malvaceae,Tilia,43
Malvales,Malvaceae,Craigia,2
Malvales,Malvaceae,Corchoropsis,2
Malvales,Malvaceae,Camptostemon,3
Malvales,Malvaceae,Phragmotheca,11
Malvales,Malvaceae,Patinoa,3
Malvales,Malvaceae,Krapovickasia,5
Malvales,Malvaceae,Kostermansia,1
Malvales,Malvaceae,Eriotheca,28
Malvales,Malvaceae,Fremontodendron,4
Malvales,Malvaceae,Septotheca,1
Malvales,Malvaceae,Ochroma,1
Malvales,Malvaceae,Spirotheca,8
Malvales,Malvaceae,Pseudobombax,28
Malvales,Malvaceae,Cavanillesia,4
Malvales,Malvaceae,Scleronema,4
Malvales,Malvaceae,Ceiba,18
Malvales,Malvaceae,Chiranthodendron,1
Malvales,Malvaceae,Pachira,51
Malvales,Malvaceae,Gyranthera,3
Malvales,Malvaceae,Bernoullia,3
Malvales,Malvaceae,Rhodognaphalon,1
Malvales,Malvaceae,Adansonia,9
Malvales,Malvaceae,Catostemma,15
Malvales,Malvaceae,Pentaplaris,3
Malvales,Malvaceae,Aguiaria,1
Malvales,Malvaceae,Huberodendron,4
Malvales,Malvaceae,Bombax,11
Malvales,Malvaceae,Scaphium,7
Malvales,Malvaceae,Sterculia,176
Malvales,Malvaceae,Cola,111
Malvales,Malvaceae,Franciscodendron,1
Malvales,Malvaceae,Firmiana,16
Malvales,Malvaceae,Pterygota,19
Malvales,Malvaceae,Melhania,67
Malvales,Malvaceae,Brachychiton,40
Malvales,Malvaceae,Octolobus,2
Malvales,Malvaceae,Chlamydocola,1
Malvales,Malvaceae,Pterocymbium,11
Malvales,Malvaceae,Hildegardia,12
Malvales,Malvaceae,Argyrodendron,3
Malvales,Malvaceae,Heritiera,38
Malvales,Malvaceae,Acropogon,24
Malvales,Malvaceae,Neobuchia,1
Malvales,Malvaceae,Mortoniodendron,17
Malvales,Malvaceae,Cenocentrum,1
Malvales,Malvaceae,Lebretonia,1
Malvales,Malvaceae,Werklea,4
Malvales,Malvaceae,Neobaclea,1
Malvales,Malvaceae,Dombeyoxylon,1
Malvales,Malvaceae,Firmianites,1
Malvales,Malvaceae,Disella,3
Malvales,Malvaceae,Phragmocarpidium,1
Malvales,Malvaceae,Saviniona,1
Malvales,Malvaceae,Penosphyllum,1
Malvales,Malvaceae,Neoregnellia,1
Malvales,Malvaceae,Pimia,1
Malvales,Malvaceae,Rojasimalva,1
Malvales,Malvaceae,Weldena,1
Malvales,Malvaceae,Beloere,1
Malvales,Malvaceae,Harmsia,3
Malvales,Malvaceae,Wercklea,13
Malvales,Malvaceae,Rebsameria,1
Malvales,Malvaceae,Bamia,2
Malvales,Malvaceae,Malvacarpus,2
Malvales,Malvaceae,Calyptraemalva,1
Malvales,Malvaceae,Paradombeya,3
Malvales,Malvaceae,Malvaciphyllum,2
Malvales,Malvaceae,Leptometriella,7
Malvales,Malvaceae,Vasivaea,2
Malvales,Malvaceae,Pterospermites,1
Malvales,Malvaceae,Grewiopsis,1
Malvales,Malvaceae,Malvinda,1
Malvales,Malvaceae,Malache,1
Malvales,Malvaceae,Typhalea,2
Malvales,Malvaceae,Malveopis,4
Malvales,Malvaceae,Plafkeria,1
Malvales,Malvaceae,Brockmania,2
Malvales,Malvaceae,Astiria,1
Malvales,Malvaceae,Veeresia,1
Malvales,Malvaceae,Megatritheca,2
Malvales,Malvaceae,Akrosida,2
Malvales,Malvaceae,Bombacacidites,12
Malvales,Malvaceae,Pentagonocarpos,4
Malvales,Malvaceae,Typhelaea,2
Malvales,Malvaceae,Kitaibelia,3
Malvales,Malvaceae,Spirabutilon,1
Malvales,Malvaceae,Lassa,1
Malvales,Malvaceae,Cheirolaena,1
Malvales,Malvaceae,Indagator,1
Malvales,Malvaceae,Dicarpidium,1
Malvales,Malvaceae,Triplochitioxylon,1
Malvales,Malvaceae,Senra,1
Malvales,Malvaceae,Duboscia,2
Malvales,Malvaceae,Julostylis,3
Malvales,Malvaceae,Erinocarpus,1
Malvales,Malvaceae,Woodianthus,1
Malvales,Malvaceae,Roifia,1
Malvales,Malvaceae,Hibiscadelphus,10
Malvales,Malvaceae,Ancistrocarpus,3
Malvales,Malvaceae,Wheeleroxylon,1
Malvales,Malvaceae,Sphaeroma,1
Malvales,Malvaceae,Philippimalva,1
Malvales,Malvaceae,Vincentia,1
Malvales,Malvaceae,Dombeyopsis,2
Malvales,Malvaceae,Dicellostyles,1
Malvales,Malvaceae,Eleutherostylis,1
Malvales,Dipterocarpaceae,Pakaraimaea,1
Malvales,Dipterocarpaceae,Trillesanthus,3
Malvales,Dipterocarpaceae,Monotes,35
Malvales,Dipterocarpaceae,Pseudomonotes,1
Malvales,Dipterocarpaceae,Hopea,110
Malvales,Dipterocarpaceae,Parashorea,13
Malvales,Dipterocarpaceae,Vatica,77
Malvales,Dipterocarpaceae,Anisoptera,12
Malvales,Dipterocarpaceae,Neobalanocarpus,1
Malvales,Dipterocarpaceae,Upuna,1
Malvales,Dipterocarpaceae,Vateriopsis,1
Malvales,Dipterocarpaceae,Dipterocarpus,73
Malvales,Dipterocarpaceae,Shorea,196
Malvales,Dipterocarpaceae,Cotylelobium,6
Malvales,Dipterocarpaceae,Vateria,5
Malvales,Dipterocarpaceae,Stemonoporus,26
Malvales,Dipterocarpaceae,Dryobalanops,8
Malvales,Dipterocarpaceae,Kuenckelia,1
Malvales,Dipterocarpaceae,Stephanobracon,1
Malvales,Dipterocarpaceae,Seidlia,1
Malvales,Dipterocarpaceae,Crototricolpites,4
Malvales,Dipterocarpaceae,Lakiapollis,1
Sapindales,Simaroubaceae,Echiperiporites,3
Sapindales,Simaroubaceae,Castela,19
Sapindales,Simaroubaceae,Ailanthus,12
Sapindales,Simaroubaceae,Pierreodendron,2
Sapindales,Simaroubaceae,Nothospondias,1
Sapindales,Simaroubaceae,Hannoa,3
Sapindales,Simaroubaceae,Odyendyea,2
Sapindales,Simaroubaceae,Gymnostemon,1
Sapindales,Simaroubaceae,Soulamea,13
Sapindales,Simaroubaceae,Eurycoma,3
Sapindales,Simaroubaceae,Samadera,3
Sapindales,Simaroubaceae,Simarouba,6
Sapindales,Simaroubaceae,Picrolemma,1
Sapindales,Simaroubaceae,Simaba,26
Sapindales,Simaroubaceae,Leitneria,2
Sapindales,Simaroubaceae,Perriera,2
Sapindales,Simaroubaceae,Brucea,11
Sapindales,Simaroubaceae,Holacantha,1
Sapindales,Simaroubaceae,Amaroria,1
Sapindales,Simaroubaceae,Quassia,9
Sapindales,Simaroubaceae,Picrasma,10
Sapindales,Simaroubaceae,Laumoniera,1
Sapindales,Simaroubaceae,Aruba,1
Sapindales,Simaroubaceae,Gumillea,1
Sapindales,Simaroubaceae,Iridosma,1
Sapindales,Xanthoceraceae,Biebersteinia,4
Sapindales,Nitrariaceae,Xanthoceras,1
Sapindales,Nitrariaceae,Nitraria,9
Sapindales,Nitrariaceae,Tetradiclis,2
Sapindales,Nitrariaceae,Malacocarpus,1
Sapindales,Meliaceae,Peganum,4
Sapindales,Meliaceae,Quivisianthe,1
Sapindales,Meliaceae,Entandrophragma,9
Sapindales,Meliaceae,Turraea,64
Sapindales,Meliaceae,Aglaia,136
Sapindales,Meliaceae,Chisocheton,56
Sapindales,Meliaceae,Dysoxylum,105
Sapindales,Meliaceae,Azadirachta,2
Sapindales,Meliaceae,Xylocarpus,4
Sapindales,Meliaceae,Malleastrum,22
Sapindales,Meliaceae,Neoguarea,1
Sapindales,Meliaceae,Ruagea,11
Sapindales,Meliaceae,Melia,6
Sapindales,Meliaceae,Schmardaea,1
Sapindales,Meliaceae,Heynea,3
Sapindales,Meliaceae,Naregamia,2
Sapindales,Meliaceae,Pseudocedrela,1
Sapindales,Meliaceae,Reinwardtiodendron,6
Sapindales,Meliaceae,Synoum,1
Sapindales,Meliaceae,Pseudocarapa,1
Sapindales,Meliaceae,Vavaea,5
Sapindales,Meliaceae,Khaya,6
Sapindales,Meliaceae,Calodecaryia,2
Sapindales,Meliaceae,Turraeanthus,3
Sapindales,Meliaceae,Heckeldora,7
Sapindales,Meliaceae,Astrotrichilia,12
Sapindales,Meliaceae,Trichilia,114
Sapindales,Meliaceae,Pseudoclausena,1
Sapindales,Meliaceae,Sphaerosacme,1
Sapindales,Meliaceae,Lansium,3
Sapindales,Meliaceae,Chukrasia,1
Sapindales,Meliaceae,Sandoricum,6
Sapindales,Meliaceae,Neobeguea,3
Sapindales,Meliaceae,Walsura,17
Sapindales,Meliaceae,Aphanamixis,4
Sapindales,Meliaceae,Guarea,85
Sapindales,Meliaceae,Anthocarapa,2
Sapindales,Meliaceae,Lovoa,2
Sapindales,Meliaceae,Cedrela,24
Sapindales,Meliaceae,Toona,6
Sapindales,Meliaceae,Owenia,7
Sapindales,Meliaceae,Humbertioturraea,8
Sapindales,Meliaceae,Lepidotrichilia,4
Sapindales,Meliaceae,Swietenia,7
Sapindales,Meliaceae,Cipadessa,2
Sapindales,Meliaceae,Pterorhachis,2
Sapindales,Meliaceae,Leplaea,7
Sapindales,Meliaceae,Munronia,7
Sapindales,Meliaceae,Ekebergia,3
Sapindales,Meliaceae,Nymania,1
Sapindales,Meliaceae,Pseudobersama,1
Sapindales,Meliaceae,Soymida,1
Sapindales,Meliaceae,Capuronianthus,2
Sapindales,Meliaceae,Carapa,29
Sapindales,Meliaceae,Cabralea,3
Sapindales,Meliaceae,Lachanodendron,1
Sapindales,Meliaceae,Disoxylon,2
Sapindales,Meliaceae,Cedrelospermum,2
Sapindales,Meliaceae,Granatum,1
Sapindales,Meliaceae,Rhytidotheca,3
Sapindales,Sapindaceae,Osmelia,4
Sapindales,Sapindaceae,Erioglossum,1
Sapindales,Sapindaceae,Bridgesia,2
Sapindales,Sapindaceae,Stadmannia,7
Sapindales,Sapindaceae,Xerospermum,5
Sapindales,Sapindaceae,Thinouia,9
Sapindales,Sapindaceae,Lepiderema,8
Sapindales,Sapindaceae,Hypelate,2
Sapindales,Sapindaceae,Distichostemon,6
Sapindales,Sapindaceae,Jagera,5
Sapindales,Sapindaceae,Castanospora,1
Sapindales,Sapindaceae,Sarcotoechia,10
Sapindales,Sapindaceae,Thouinidium,8
Sapindales,Sapindaceae,Nephelium,27
Sapindales,Sapindaceae,Chouxia,6
Sapindales,Sapindaceae,Paullinia,201
Sapindales,Sapindaceae,Cnesmocarpon,4
Sapindales,Sapindaceae,Toechima,7
Sapindales,Sapindaceae,Vouarana,2
Sapindales,Sapindaceae,Tina,12
Sapindales,Sapindaceae,Placodiscus,20
Sapindales,Sapindaceae,Litchi,1
Sapindales,Sapindaceae,Cupaniopsis,65
Sapindales,Sapindaceae,Cupania,75
Sapindales,Sapindaceae,Mischocarpus,18
Sapindales,Sapindaceae,Eriocoelum,13
Sapindales,Sapindaceae,Cardiospermum,20
Sapindales,Sapindaceae,Pseudima,4
Sapindales,Sapindaceae,Hebecoccus,1
Sapindales,Sapindaceae,Gongrodiscus,4
Sapindales,Sapindaceae,Cossinia,4
Sapindales,Sapindaceae,Dimocarpus,9
Sapindales,Sapindaceae,Gloeocarpus,1
Sapindales,Sapindaceae,Aporrhiza,7
Sapindales,Sapindaceae,Loxodiscus,1
Sapindales,Sapindaceae,Sarcopteryx,12
Sapindales,Sapindaceae,Macphersonia,7
Sapindales,Sapindaceae,Urvillea,19
Sapindales,Sapindaceae,Glenniea,8
Sapindales,Sapindaceae,Dictyoneura,3
Sapindales,Sapindaceae,Tristiropsis,4
Sapindales,Sapindaceae,Mischarytera,4
Sapindales,Sapindaceae,Matayba,49
Sapindales,Sapindaceae,Athyana,1
Sapindales,Sapindaceae,Sapindus,19
Sapindales,Sapindaceae,Lepidopetalum,7
Sapindales,Sapindaceae,Molinaea,9
Sapindales,Sapindaceae,Ganophyllum,2
Sapindales,Sapindaceae,Scyphonychium,1
Sapindales,Sapindaceae,Arytera,32
Sapindales,Sapindaceae,Talisia,54
Sapindales,Sapindaceae,Magonia,1
Sapindales,Sapindaceae,Averrhoidium,3
Sapindales,Sapindaceae,Paranephelium,4
Sapindales,Sapindaceae,Cubilia,1
Sapindales,Sapindaceae,Blighia,3
Sapindales,Sapindaceae,Serjania,243
Sapindales,Sapindaceae,Erythrophysa,2
Sapindales,Sapindaceae,Erythrophysopsis,7
Sapindales,Sapindaceae,Hornea,1
Sapindales,Sapindaceae,Elattostachys,23
Sapindales,Sapindaceae,Amesiodendron,1
Sapindales,Sapindaceae,Dilodendron,3
Sapindales,Sapindaceae,Guioa,71
Sapindales,Sapindaceae,Zanha,3
Sapindales,Sapindaceae,Blomia,1
Sapindales,Sapindaceae,Doratoxylon,5
Sapindales,Sapindaceae,Filicium,3
Sapindales,Sapindaceae,Laccodiscus,3
Sapindales,Sapindaceae,Plagioscyphus,10
Sapindales,Sapindaceae,Melicoccus,11
Sapindales,Sapindaceae,Exothea,2
Sapindales,Sapindaceae,Guindilia,3
Sapindales,Sapindaceae,Majidea,2
Sapindales,Sapindaceae,Harpullia,32
Sapindales,Sapindaceae,Koelreuteria,5
Sapindales,Sapindaceae,Lecaniodiscus,3
Sapindales,Sapindaceae,Pancovia,17
Sapindales,Sapindaceae,Haplocoelopsis,1
Sapindales,Sapindaceae,Arfeuillea,1
Sapindales,Sapindaceae,Synima,3
Sapindales,Sapindaceae,Lepisanthes,30
Sapindales,Sapindaceae,Pavieasia,3
Sapindales,Sapindaceae,Allophylus,191
Sapindales,Sapindaceae,Tinopsis,7
Sapindales,Sapindaceae,Diplokeleba,2
Sapindales,Sapindaceae,Pseudopteris,3
Sapindales,Sapindaceae,Beguea,1
Sapindales,Sapindaceae,Pometia,3
Sapindales,Sapindaceae,Delavaya,1
Sapindales,Sapindaceae,Neotina,2
Sapindales,Sapindaceae,Dodonaea,76
Sapindales,Sapindaceae,Haplocoelum,4
Sapindales,Sapindaceae,Gereaua,3
Sapindales,Sapindaceae,Chytranthus,19
Sapindales,Sapindaceae,Diplopeltis,5
Sapindales,Sapindaceae,Atalaya,17
Sapindales,Sapindaceae,Alectryon,30
Sapindales,Sapindaceae,Diploglottis,12
Sapindales,Sapindaceae,Schleichera,1
Sapindales,Sapindaceae,Euphorianthus,1
Sapindales,Sapindaceae,Sinoradlkofera,1
Sapindales,Sapindaceae,Conchopetalum,2
Sapindales,Sapindaceae,Deinbollia,37
Sapindales,Sapindaceae,Storthocalyx,4
Sapindales,Sapindaceae,Llagunoa,4
Sapindales,Sapindaceae,Rhysotoechia,19
Sapindales,Sapindaceae,Hippobromus,1
Sapindales,Sapindaceae,Eurycorymbus,1
Sapindales,Sapindaceae,Radlkofera,1
Sapindales,Sapindaceae,Tristira,1
Sapindales,Sapindaceae,Diatenopteryx,2
Sapindales,Sapindaceae,Smelophyllum,1
Sapindales,Sapindaceae,Pappea,1
Sapindales,Sapindaceae,Thouinia,29
Sapindales,Sapindaceae,Podonephelium,9
Sapindales,Sapindaceae,Blighiopsis,1
Sapindales,Sapindaceae,Doratoxylum,1
Sapindales,Sapindaceae,Dodonaeites,1
Sapindales,Sapindaceae,Toulicia,15
Sapindales,Sapindaceae,Sisyrolepis,1
Sapindales,Sapindaceae,Tapirocarpus,1
Sapindales,Sapindaceae,Thouinopsis,1
Sapindales,Sapindaceae,Pentascyphus,1
Sapindales,Sapindaceae,Bizonula,1
